tr_build_id,gh_project_name,tr_log_status,status_code,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_bool_tests_failed,tr_log_testduration,tr_log_setup_time,tr_log_buildduration,build_success_per_minute,missing_setup_time,missing_frameworks,missing_tests_failed,missing_tests_ok,missing_test_duration,tr_log_testduration_outlier,tr_log_num_tests_run_outlier,tr_log_buildduration_outlier
41880988,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,42.0,0.0,0.0,0,1,1,1,1,0,0,0
41881242,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,22.0,0.0,0.0,0,1,1,1,1,0,0,0
41885245,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,23.0,0.0,0.0,0,1,1,1,1,0,0,0
41885275,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,28.0,0.0,0.0,0,1,1,1,1,0,0,0
41901432,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,32.0,0.0,0.0,0,1,1,1,1,0,0,0
41944619,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,24.0,0.0,0.0,0,1,1,1,1,0,0,0
44590939,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,25.0,0.0,0.0,0,1,1,1,1,0,0,0
44947857,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,38.0,0.0,0.0,0,1,1,1,1,0,0,0
18888840,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0
45880124,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,26.0,0.0,0.0,0,1,1,1,1,0,0,0
45895777,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,24.0,0.0,0.0,0,1,1,1,1,0,0,0
45943529,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,45.0,0.0,0.0,0,1,1,1,1,0,0,0
45997321,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,51.0,0.0,0.0,0,1,1,1,1,0,0,0
46151608,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,79.0,0.0,0.0,0,1,1,1,1,0,0,0
46151775,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,24.0,0.0,0.0,0,1,1,1,1,0,0,0
46210159,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,50.0,0.0,0.0,0,1,1,1,1,0,0,0
46210321,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,73.0,0.0,0.0,0,1,1,1,1,0,0,0
46211843,Guake@guake,unknown,-3,0.0,0.0,0.0,0,0.0,67.0,0.0,0.0,0,1,1,1,1,0,0,0
